"","CST","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","City","Rain","Snow","Thunderstorm","Fog"
"7349",2016-04-26,35,31,27,"Manila",0,0,0,0
"7350",2016-04-27,36,31,26,"Manila",0,0,0,0
"7351",2016-04-28,33,30,26,"Manila",1,0,0,0
"7352",2016-04-29,35,31,28,"Manila",1,0,0,0
"7353",2016-04-30,36,31,27,"Manila",1,0,0,0
"7354",2016-05-01,36,31,27,"Manila",0,0,0,0
"7355",2016-05-02,36,32,28,"Manila",0,0,0,0
"7356",2016-05-03,36,31,27,"Manila",0,0,0,0
"7357",2016-05-04,36,32,28,"Manila",0,0,0,0
"7358",2016-05-05,36,32,28,"Manila",0,0,0,0
"7359",2016-05-06,37,32,28,"Manila",0,0,0,0
"7360",2016-05-07,36,32,28,"Manila",0,0,0,0
"7361",2016-05-08,36,31,27,"Manila",0,0,0,0
"7362",2016-05-09,37,32,27,"Manila",0,0,0,0
"7363",2016-05-10,36,32,27,"Manila",0,0,0,0
"7364",2016-05-11,36,32,28,"Manila",0,0,0,0
"7365",2016-05-12,33,30,27,"Manila",0,0,0,0
"7366",2016-05-13,35,31,27,"Manila",0,0,0,0
"7367",2016-05-14,34,31,27,"Manila",0,0,0,0
"7368",2016-05-15,35,32,29,"Manila",0,0,0,0
"7369",2016-05-16,36,31,27,"Manila",1,0,0,0
"7370",2016-05-17,35,30,25,"Manila",1,0,0,0
"7371",2016-05-18,35,31,27,"Manila",0,0,1,0
"7372",2016-05-19,34,29,24,"Manila",1,0,0,0
"7373",2016-05-20,32,29,26,"Manila",1,0,0,0
"7374",2016-05-21,35,31,26,"Manila",0,0,0,0
"7375",2016-05-22,34,31,27,"Manila",0,0,0,0
"7376",2016-05-23,34,31,27,"Manila",0,0,1,0
"7377",2016-05-24,33,29,25,"Manila",0,0,1,0
"7378",2016-05-25,34,30,26,"Manila",1,0,0,0
"7379",2016-05-26,34,29,25,"Manila",0,0,0,0
"7380",2016-05-27,35,31,27,"Manila",0,0,1,0
"7381",2016-05-28,36,31,26,"Manila",0,0,0,0
"7382",2016-05-29,34,30,26,"Manila",1,0,0,0
"7383",2016-05-30,34,30,26,"Manila",0,0,0,0
"7384",2016-05-31,34,30,27,"Manila",1,0,1,0
"7385",2016-06-01,33,29,25,"Manila",1,0,1,0
"7386",2016-06-02,33,29,26,"Manila",1,0,0,0
"7387",2016-06-03,34,30,25,"Manila",0,0,0,0
"7388",2016-06-04,34,31,27,"Manila",0,0,0,0
"7389",2016-06-05,34,30,27,"Manila",0,0,1,0
"7390",2016-06-06,33,30,25,"Manila",1,0,1,0
"7391",2016-06-07,33,28,24,"Manila",0,0,0,0
"7392",2016-06-08,32,29,25,"Manila",1,0,0,0
"7393",2016-06-09,33,28,23,"Manila",1,0,0,0
"7394",2016-06-10,33,29,26,"Manila",1,0,0,0
"7395",2016-06-11,33,30,27,"Manila",0,0,1,0
"7396",2016-06-12,34,31,27,"Manila",0,0,0,0
"7397",2016-06-13,33,30,26,"Manila",0,0,0,0
"7398",2016-06-14,34,30,26,"Manila",0,0,0,0
"7399",2016-06-15,34,31,27,"Manila",1,0,1,0
"7400",2016-06-16,34,30,27,"Manila",0,0,0,0
"7401",2016-06-17,34,30,26,"Manila",0,0,1,0
"7402",2016-06-18,36,31,26,"Manila",0,0,0,0
"7403",2016-06-19,35,31,27,"Manila",0,0,0,0
"7404",2016-06-20,33,30,27,"Manila",1,0,0,0
"7405",2016-06-21,34,30,26,"Manila",0,0,1,0
"7406",2016-06-22,32,29,26,"Manila",0,0,0,0
"7407",2016-06-23,33,29,26,"Manila",1,0,0,0
"7408",2016-06-24,34,30,26,"Manila",0,0,0,0
"7409",2016-06-25,36,31,26,"Manila",0,0,0,0
"7410",2016-06-26,32,29,26,"Manila",1,0,0,0
"7411",2016-06-27,33,29,25,"Manila",1,0,1,0
"7412",2016-06-28,35,30,25,"Manila",0,0,0,0
"7413",2016-06-29,33,29,26,"Manila",1,0,0,0
"7414",2016-06-30,33,29,26,"Manila",1,0,0,0
"7415",2016-07-01,34,30,26,"Manila",0,0,0,0
"7416",2016-07-02,33,29,26,"Manila",1,0,1,0
"7417",2016-07-03,30,28,25,"Manila",1,0,0,0
"7418",2016-07-04,33,29,24,"Manila",1,0,0,0
"7419",2016-07-05,32,29,26,"Manila",1,0,1,0
"7420",2016-07-06,32,29,25,"Manila",0,0,0,0
"7421",2016-07-07,30,27,24,"Manila",1,0,0,0
"7422",2016-07-08,31,28,24,"Manila",1,0,0,0
"7423",2016-07-09,31,27,24,"Manila",1,0,0,0
"7424",2016-07-10,33,29,24,"Manila",1,0,0,0
"7425",2016-07-11,33,28,24,"Manila",1,0,0,0
"7426",2016-07-12,34,29,24,"Manila",1,0,0,0
"7427",2016-07-13,32,29,26,"Manila",0,0,1,0
"7428",2016-07-14,34,30,25,"Manila",1,0,1,0
"7429",2016-07-15,34,30,26,"Manila",1,0,0,0
"7430",2016-07-16,35,29,24,"Manila",0,0,0,0
"7431",2016-07-17,34,31,27,"Manila",0,0,0,0
"7432",2016-07-18,35,31,27,"Manila",0,0,0,0
"7433",2016-07-19,34,31,27,"Manila",1,0,0,0
"7434",2016-07-20,33,30,26,"Manila",0,0,1,0
"7435",2016-07-21,34,30,26,"Manila",1,0,0,0
"7436",2016-07-22,33,30,26,"Manila",0,0,0,0
"7437",2016-07-23,33,29,24,"Manila",1,0,1,0
"7438",2016-07-24,33,28,24,"Manila",0,0,0,0
"7439",2016-07-25,33,29,25,"Manila",0,0,1,0
"7440",2016-07-26,36,32,27,"Manila",0,0,0,0
"7441",2016-07-27,34,31,27,"Manila",0,0,0,0
"7442",2016-07-28,33,30,26,"Manila",0,0,0,0
"7443",2016-07-29,34,31,28,"Manila",0,0,1,0
"7444",2016-07-30,32,29,26,"Manila",0,0,0,0
"7445",2016-07-31,31,29,27,"Manila",1,0,0,0
"7446",2016-08-01,33,29,25,"Manila",0,0,0,0
"7447",2016-08-02,31,28,26,"Manila",1,0,0,0
"7448",2016-08-03,35,30,25,"Manila",1,0,0,0
"7449",2016-08-04,34,30,26,"Manila",0,0,1,0
"7450",2016-08-05,34,30,26,"Manila",1,0,1,0
"7451",2016-08-06,32,28,24,"Manila",1,0,0,0
"7452",2016-08-07,31,28,24,"Manila",1,0,0,0
"7453",2016-08-08,28,27,25,"Manila",1,0,0,0
"7454",2016-08-09,27,26,25,"Manila",1,0,0,0
"7455",2016-08-10,28,26,24,"Manila",1,0,1,0
"7456",2016-08-11,30,27,24,"Manila",1,0,0,0
"7457",2016-08-12,30,28,25,"Manila",1,0,0,0
"7458",2016-08-13,29,26,23,"Manila",1,0,0,0
"7459",2016-08-14,30,27,23,"Manila",1,0,1,0
"7460",2016-08-15,32,29,26,"Manila",1,0,0,0
"7461",2016-08-16,31,28,26,"Manila",1,0,0,0
"7462",2016-08-17,32,29,25,"Manila",0,0,0,0
"7463",2016-08-18,33,29,25,"Manila",1,0,0,0
"7464",2016-08-19,32,29,26,"Manila",1,0,0,0
"7465",2016-08-20,31,29,26,"Manila",1,0,0,0
"7466",2016-08-21,32,28,25,"Manila",0,0,0,0
"7467",2016-08-22,32,29,25,"Manila",0,0,0,0
"7468",2016-08-23,33,29,25,"Manila",0,0,0,0
"7469",2016-08-24,32,29,26,"Manila",1,0,0,0
"7470",2016-08-25,30,28,26,"Manila",1,0,0,0
"7471",2016-08-26,32,29,25,"Manila",1,0,0,0
"7472",2016-08-27,31,28,24,"Manila",1,0,0,0
"7473",2016-08-28,31,28,25,"Manila",1,0,0,0
"7474",2016-08-29,31,28,25,"Manila",1,0,0,0
"7475",2016-08-30,32,28,24,"Manila",1,0,0,0
"7476",2016-08-31,32,29,27,"Manila",0,0,0,0
"7477",2016-09-01,33,29,26,"Manila",0,0,0,0
"7478",2016-09-02,33,30,27,"Manila",0,0,0,0
"7479",2016-09-03,33,30,27,"Manila",0,0,0,0
"7480",2016-09-04,32,28,25,"Manila",1,0,0,0
"7481",2016-09-05,33,28,23,"Manila",0,0,0,0
"7482",2016-09-06,34,30,26,"Manila",0,0,0,0
"7483",2016-09-07,33,30,26,"Manila",1,0,0,0
"7484",2016-09-08,33,29,25,"Manila",0,0,1,0
"7485",2016-09-09,35,30,25,"Manila",1,0,1,0
"7486",2016-09-10,33,29,26,"Manila",1,0,0,0
"7487",2016-09-11,33,29,26,"Manila",1,0,0,0
"7488",2016-09-12,33,30,27,"Manila",0,0,1,0
"7489",2016-09-13,31,28,26,"Manila",0,0,0,0
"7490",2016-09-14,32,29,26,"Manila",1,0,0,0
"7491",2016-09-15,32,29,26,"Manila",0,0,0,0
"7492",2016-09-16,33,29,26,"Manila",0,0,0,0
"7493",2016-09-17,32,29,26,"Manila",1,0,0,0
"7494",2016-09-18,33,29,26,"Manila",0,0,0,0
"7495",2016-09-19,32,29,25,"Manila",1,0,0,0
"7496",2016-09-20,31,28,24,"Manila",0,0,0,0
"7497",2016-09-21,30,28,26,"Manila",0,0,0,0
"7498",2016-09-22,30,28,25,"Manila",0,0,0,0
"7499",2016-09-23,32,28,25,"Manila",0,0,0,0
"7500",2016-09-24,33,29,24,"Manila",0,0,0,0
"7501",2016-09-25,32,29,27,"Manila",1,0,1,0
"7502",2016-09-26,32,28,25,"Manila",1,0,0,0
"7503",2016-09-27,32,29,26,"Manila",1,0,0,0
"7504",2016-09-28,29,27,24,"Manila",1,0,1,0
"7505",2016-09-29,29,27,23,"Manila",1,0,0,0
"7506",2016-09-30,30,27,24,"Manila",0,0,0,0
"7507",2016-10-01,32,28,24,"Manila",0,0,0,0
"7508",2016-10-02,33,29,26,"Manila",0,0,0,0
"7509",2016-10-03,31,28,26,"Manila",0,0,0,0
"7510",2016-10-04,32,29,24,"Manila",1,0,0,0
"7511",2016-10-05,31,27,24,"Manila",1,0,0,0
"7512",2016-10-06,32,28,25,"Manila",1,0,0,0
"7513",2016-10-07,30,27,24,"Manila",1,0,0,0
"7514",2016-10-08,30,28,26,"Manila",1,0,0,0
"7515",2016-10-09,32,28,25,"Manila",0,0,0,0
"7516",2016-10-10,32,29,26,"Manila",1,0,0,0
"7517",2016-10-11,32,28,23,"Manila",1,0,0,0
"7518",2016-10-12,33,29,24,"Manila",1,0,0,0
"7519",2016-10-13,31,28,25,"Manila",0,0,0,0
"7520",2016-10-14,32,28,24,"Manila",1,0,1,0
"7521",2016-10-15,30,28,26,"Manila",1,0,0,0
"7522",2016-10-16,30,28,25,"Manila",1,0,0,0
"7523",2016-10-17,33,29,26,"Manila",1,0,0,0
"7524",2016-10-18,33,29,26,"Manila",0,0,0,0
"7525",2016-10-19,31,28,26,"Manila",0,0,0,0
"7526",2016-10-20,31,29,27,"Manila",1,0,0,0
"7527",2016-10-21,32,29,26,"Manila",0,0,0,0
"7528",2016-10-22,34,30,26,"Manila",0,0,0,0
"7529",2016-10-23,34,30,26,"Manila",0,0,0,0
"7530",2016-10-24,32,29,26,"Manila",0,0,1,0
"7531",2016-10-25,34,29,25,"Manila",0,0,0,0
"7532",2016-10-26,34,30,26,"Manila",1,0,0,0
"7533",2016-10-27,33,29,26,"Manila",0,0,0,0
"7534",2016-10-28,34,31,27,"Manila",0,0,0,0
"7535",2016-10-29,34,29,25,"Manila",1,0,0,0
"7536",2016-10-30,33,29,26,"Manila",0,0,0,0
"7537",2016-10-31,34,30,26,"Manila",0,0,0,0
"7538",2016-11-01,32,28,24,"Manila",0,0,0,0
"7539",2016-11-02,32,28,24,"Manila",1,0,0,0
"7540",2016-11-03,32,28,24,"Manila",1,0,0,0
"7541",2016-11-04,32,28,24,"Manila",1,0,0,0
"7542",2016-11-05,32,28,24,"Manila",0,0,0,0
"7543",2016-11-06,32,29,25,"Manila",0,0,0,0
"7544",2016-11-07,32,29,25,"Manila",0,0,0,0
"7545",2016-11-08,32,29,25,"Manila",0,0,0,0
"7546",2016-11-09,32,28,24,"Manila",0,0,0,0
"7547",2016-11-10,30,27,24,"Manila",0,0,0,0
"7548",2016-11-11,30,28,25,"Manila",0,0,0,0
"7549",2016-11-12,32,28,24,"Manila",0,0,0,0
"7550",2016-11-13,33,29,26,"Manila",0,0,0,0
"7551",2016-11-14,33,29,25,"Manila",0,0,0,0
"7552",2016-11-15,29,27,26,"Manila",1,0,0,0
"7553",2016-11-16,31,28,24,"Manila",1,0,0,0
"7554",2016-11-17,34,29,25,"Manila",0,0,0,0
"7555",2016-11-18,33,29,25,"Manila",0,0,0,0
"7556",2016-11-19,31,28,25,"Manila",1,0,0,0
"7557",2016-11-20,34,29,25,"Manila",0,0,0,0
"7558",2016-11-21,33,29,25,"Manila",0,0,0,0
"7559",2016-11-22,33,29,25,"Manila",1,0,0,0
"7560",2016-11-23,33,29,24,"Manila",0,0,0,0
"7561",2016-11-24,31,28,25,"Manila",0,0,0,0
"7562",2016-11-25,27,25,23,"Manila",1,0,0,0
"7563",2016-11-26,30,27,23,"Manila",1,0,0,0
"7564",2016-11-27,33,28,23,"Manila",0,0,0,0
"7565",2016-11-28,33,30,26,"Manila",0,0,0,0
"7566",2016-11-29,33,29,26,"Manila",1,0,0,0
"7567",2016-11-30,32,28,24,"Manila",0,0,0,0
"7568",2016-12-01,31,28,25,"Manila",0,0,0,0
"7569",2016-12-02,31,28,25,"Manila",1,0,0,0
"7570",2016-12-03,32,28,24,"Manila",0,0,0,0
"7571",2016-12-04,33,29,25,"Manila",0,0,0,0
"7572",2016-12-05,30,27,24,"Manila",1,0,0,0
"7573",2016-12-06,32,29,26,"Manila",0,0,0,0
"7574",2016-12-07,31,28,25,"Manila",1,0,0,0
"7575",2016-12-08,31,27,23,"Manila",1,0,1,0
"7576",2016-12-09,32,28,25,"Manila",0,0,0,0
"7577",2016-12-10,31,28,26,"Manila",0,0,0,0
"7578",2016-12-11,32,29,26,"Manila",0,0,0,0
"7579",2016-12-12,32,28,24,"Manila",1,0,0,0
"7580",2016-12-13,28,26,24,"Manila",1,0,0,0
"7581",2016-12-14,30,28,25,"Manila",0,0,0,0
"7582",2016-12-15,29,27,24,"Manila",1,0,0,0
"7583",2016-12-16,28,26,24,"Manila",1,0,0,0
"7584",2016-12-17,30,27,23,"Manila",0,0,0,0
"7585",2016-12-18,28,26,23,"Manila",1,0,0,0
"7586",2016-12-19,31,28,24,"Manila",0,0,0,0
"7587",2016-12-20,33,29,24,"Manila",0,0,0,0
"7588",2016-12-21,31,28,25,"Manila",0,0,0,0
"7589",2016-12-22,32,28,24,"Manila",0,0,0,0
"7590",2016-12-23,32,28,24,"Manila",0,0,0,0
"7591",2016-12-24,32,28,25,"Manila",0,0,0,0
"7592",2016-12-25,32,28,25,"Manila",0,0,0,0
"7593",2016-12-26,30,27,23,"Manila",1,0,0,0
"7594",2016-12-27,33,29,24,"Manila",0,0,0,0
"7595",2016-12-28,32,29,26,"Manila",0,0,0,0
"7596",2016-12-29,33,29,26,"Manila",0,0,0,0
"7597",2016-12-30,33,29,24,"Manila",0,0,0,0
"7598",2016-12-31,31,28,25,"Manila",1,0,0,0
"7599",2017-01-01,31,28,24,"Manila",0,0,0,0
"7600",2017-01-02,31,27,23,"Manila",0,0,0,0
"7601",2017-01-03,32,28,24,"Manila",0,0,0,0
"7602",2017-01-04,32,28,25,"Manila",0,0,0,0
"7603",2017-01-05,28,26,24,"Manila",1,0,0,0
"7604",2017-01-06,32,28,24,"Manila",0,0,0,0
"7605",2017-01-07,31,28,24,"Manila",0,0,0,0
"7606",2017-01-08,29,26,22,"Manila",0,0,0,0
"7607",2017-01-09,31,27,22,"Manila",0,0,0,0
"7608",2017-01-10,28,26,24,"Manila",1,0,0,0
"7609",2017-01-11,29,27,23,"Manila",1,0,0,0
"7610",2017-01-12,28,26,23,"Manila",1,0,0,0
"7611",2017-01-13,31,27,23,"Manila",0,0,0,0
"7612",2017-01-14,30,27,24,"Manila",0,0,0,0
"7613",2017-01-15,31,27,24,"Manila",1,0,0,0
"7614",2017-01-16,29,27,24,"Manila",0,0,0,0
"7615",2017-01-17,31,27,23,"Manila",0,0,0,0
"7616",2017-01-18,32,28,23,"Manila",0,0,0,0
"7617",2017-01-19,30,27,23,"Manila",0,0,0,0
"7618",2017-01-20,29,27,23,"Manila",0,0,0,0
"7619",2017-01-21,31,27,23,"Manila",0,0,0,0
"7620",2017-01-22,30,27,23,"Manila",1,0,0,0
"7621",2017-01-23,29,26,23,"Manila",1,0,0,0
"7622",2017-01-24,29,26,22,"Manila",1,0,0,0
"7623",2017-01-25,30,27,23,"Manila",0,0,0,0
"7624",2017-01-26,29,27,24,"Manila",0,0,0,0
"7625",2017-01-27,29,26,22,"Manila",0,0,0,0
"7626",2017-01-28,30,27,23,"Manila",1,0,0,0
"7627",2017-01-29,29,26,23,"Manila",0,0,0,0
"7628",2017-01-30,31,28,24,"Manila",1,0,0,0
"7629",2017-01-31,30,28,26,"Manila",0,0,0,0
"7630",2017-02-01,30,27,24,"Manila",0,0,1,0
"7631",2015-01-01,31,27,23,"Ho Chi Minh",0,0,0,0
"7632",2015-01-02,30,25,20,"Ho Chi Minh",0,0,0,0
"7633",2015-01-03,33,28,23,"Ho Chi Minh",0,0,0,0
"7634",2015-01-04,32,28,24,"Ho Chi Minh",0,0,0,0
"7635",2015-01-05,31,28,25,"Ho Chi Minh",1,0,1,0
"7636",2015-01-06,32,27,23,"Ho Chi Minh",1,0,0,0
"7637",2015-01-07,32,28,24,"Ho Chi Minh",0,0,0,0
"7638",2015-01-08,33,28,23,"Ho Chi Minh",0,0,0,0
"7639",2015-01-09,33,27,22,"Ho Chi Minh",0,0,0,0
"7640",2015-01-10,33,28,24,"Ho Chi Minh",0,0,0,0
"7641",2015-01-11,31,27,24,"Ho Chi Minh",1,0,0,0
"7642",2015-01-12,31,27,23,"Ho Chi Minh",0,0,0,0
"7643",2015-01-13,32,27,23,"Ho Chi Minh",0,0,0,0
"7644",2015-01-14,31,27,23,"Ho Chi Minh",0,0,0,0
"7645",2015-01-15,32,24,18,"Ho Chi Minh",0,0,0,0
"7646",2015-01-16,31,26,20,"Ho Chi Minh",0,0,0,0
"7647",2015-01-17,32,26,21,"Ho Chi Minh",0,0,0,0
"7648",2015-01-18,30,26,21,"Ho Chi Minh",0,0,0,0
"7649",2015-01-19,30,25,20,"Ho Chi Minh",0,0,0,0
"7650",2015-01-20,31,26,21,"Ho Chi Minh",0,0,0,0
"7651",2015-01-21,32,26,20,"Ho Chi Minh",0,0,0,0
"7652",2015-01-22,31,26,22,"Ho Chi Minh",0,0,0,0
"7653",2015-01-23,31,26,20,"Ho Chi Minh",0,0,0,0
"7654",2015-01-24,31,26,20,"Ho Chi Minh",0,0,0,0
"7655",2015-01-25,32,26,20,"Ho Chi Minh",1,0,0,0
"7656",2015-01-26,32,26,20,"Ho Chi Minh",0,0,0,0
"7657",2015-01-27,32,27,22,"Ho Chi Minh",0,0,0,0
"7658",2015-01-28,32,26,21,"Ho Chi Minh",0,0,0,0
"7659",2015-01-29,33,27,21,"Ho Chi Minh",0,0,0,0
"7660",2015-01-30,33,27,22,"Ho Chi Minh",0,0,0,0
"7661",2015-01-31,32,26,21,"Ho Chi Minh",0,0,0,0
"7662",2015-02-01,33,26,19,"Ho Chi Minh",0,0,0,0
"7663",2015-02-02,34,27,20,"Ho Chi Minh",1,0,0,0
"7664",2015-02-03,33,27,22,"Ho Chi Minh",0,0,0,0
"7665",2015-02-04,33,27,22,"Ho Chi Minh",0,0,0,0
"7666",2015-02-05,34,27,21,"Ho Chi Minh",0,0,0,0
"7667",2015-02-06,32,26,19,"Ho Chi Minh",0,0,0,0
"7668",2015-02-07,32,26,20,"Ho Chi Minh",0,0,0,0
"7669",2015-02-08,32,26,20,"Ho Chi Minh",0,0,0,0
"7670",2015-02-09,32,26,19,"Ho Chi Minh",0,0,0,0
"7671",2015-02-10,31,24,19,"Ho Chi Minh",0,0,0,0
"7672",2015-02-11,32,26,20,"Ho Chi Minh",0,0,0,0
"7673",2015-02-12,33,27,21,"Ho Chi Minh",0,0,0,0
"7674",2015-02-13,32,26,20,"Ho Chi Minh",1,0,0,0
"7675",2015-02-14,31,26,22,"Ho Chi Minh",0,0,0,0
"7676",2015-02-15,32,27,22,"Ho Chi Minh",0,0,0,0
"7677",2015-02-16,33,28,23,"Ho Chi Minh",1,0,0,0
"7678",2015-02-17,33,28,23,"Ho Chi Minh",0,0,0,0
"7679",2015-02-18,35,28,22,"Ho Chi Minh",0,0,0,0
"7680",2015-02-19,33,29,25,"Ho Chi Minh",0,0,0,0
"7681",2015-02-20,34,29,24,"Ho Chi Minh",0,0,0,0
"7682",2015-02-21,33,29,25,"Ho Chi Minh",0,0,0,0
"7683",2015-02-22,33,28,24,"Ho Chi Minh",0,0,0,0
"7684",2015-02-23,33,29,25,"Ho Chi Minh",0,0,0,0
"7685",2015-02-24,32,28,25,"Ho Chi Minh",0,0,0,0
"7686",2015-02-25,30,28,25,"Ho Chi Minh",0,0,0,0
"7687",2015-02-26,34,29,24,"Ho Chi Minh",1,0,0,0
"7688",2015-02-27,35,29,24,"Ho Chi Minh",0,0,0,0
"7689",2015-02-28,34,30,26,"Ho Chi Minh",0,0,0,0
"7690",2015-03-01,36,31,26,"Ho Chi Minh",0,0,0,0
"7691",2015-03-02,34,29,24,"Ho Chi Minh",0,0,0,0
"7692",2015-03-03,32,28,25,"Ho Chi Minh",0,0,0,0
"7693",2015-03-04,33,29,26,"Ho Chi Minh",0,0,0,0
"7694",2015-03-05,34,30,26,"Ho Chi Minh",0,0,0,0
"7695",2015-03-06,35,30,25,"Ho Chi Minh",0,0,0,0
"7696",2015-03-07,35,30,25,"Ho Chi Minh",1,0,0,0
"7697",2015-03-08,34,30,26,"Ho Chi Minh",0,0,0,0
"7698",2015-03-09,35,30,25,"Ho Chi Minh",0,0,0,0
"7699",2015-03-10,35,30,25,"Ho Chi Minh",0,0,0,0
"7700",2015-03-11,36,29,23,"Ho Chi Minh",0,0,0,0
"7701",2015-03-12,35,29,23,"Ho Chi Minh",0,0,0,0
"7702",2015-03-13,35,30,26,"Ho Chi Minh",0,0,0,0
"7703",2015-03-14,35,30,26,"Ho Chi Minh",0,0,0,0
"7704",2015-03-15,33,29,26,"Ho Chi Minh",0,0,0,0
"7705",2015-03-16,33,29,25,"Ho Chi Minh",1,0,0,0
"7706",2015-03-17,33,29,25,"Ho Chi Minh",0,0,0,0
"7707",2015-03-18,33,29,25,"Ho Chi Minh",0,0,0,0
"7708",2015-03-19,35,29,24,"Ho Chi Minh",0,0,0,0
"7709",2015-03-20,32,29,26,"Ho Chi Minh",0,0,0,0
"7710",2015-03-21,34,29,25,"Ho Chi Minh",0,0,0,0
"7711",2015-03-22,34,29,25,"Ho Chi Minh",0,0,0,0
"7712",2015-03-23,34,30,26,"Ho Chi Minh",0,0,0,0
"7713",2015-03-24,35,30,26,"Ho Chi Minh",0,0,0,0
"7714",2015-03-25,37,31,25,"Ho Chi Minh",0,0,0,0
"7715",2015-03-26,37,31,25,"Ho Chi Minh",1,0,1,0
"7716",2015-03-27,38,32,26,"Ho Chi Minh",1,0,1,0
"7717",2015-03-28,37,31,25,"Ho Chi Minh",0,0,0,0
"7718",2015-03-29,36,31,26,"Ho Chi Minh",0,0,0,0
"7719",2015-03-30,36,31,26,"Ho Chi Minh",0,0,0,0
"7720",2015-03-31,34,30,26,"Ho Chi Minh",0,0,0,0
"7721",2015-04-01,34,30,26,"Ho Chi Minh",0,0,0,0
"7722",2015-04-02,34,30,27,"Ho Chi Minh",0,0,0,0
"7723",2015-04-03,35,31,27,"Ho Chi Minh",0,0,0,0
"7724",2015-04-04,35,31,27,"Ho Chi Minh",1,0,0,0
"7725",2015-04-05,32,29,27,"Ho Chi Minh",0,0,0,0
"7726",2015-04-06,34,30,27,"Ho Chi Minh",0,0,0,0
"7727",2015-04-07,36,31,27,"Ho Chi Minh",1,0,0,0
"7728",2015-04-08,37,31,26,"Ho Chi Minh",0,0,0,0
"7729",2015-04-09,37,32,27,"Ho Chi Minh",0,0,0,0
"7730",2015-04-10,36,31,27,"Ho Chi Minh",0,0,0,0
"7731",2015-04-11,35,31,28,"Ho Chi Minh",0,0,0,0
"7732",2015-04-12,34,29,25,"Ho Chi Minh",1,0,1,0
"7733",2015-04-13,33,28,24,"Ho Chi Minh",1,0,1,0
"7734",2015-04-14,35,30,25,"Ho Chi Minh",1,0,0,0
"7735",2015-04-15,35,30,25,"Ho Chi Minh",0,0,0,0
"7736",2015-04-16,34,30,26,"Ho Chi Minh",0,0,0,0
"7737",2015-04-17,35,30,26,"Ho Chi Minh",0,0,0,0
"7738",2015-04-18,35,30,26,"Ho Chi Minh",0,0,0,0
"7739",2015-04-19,36,31,27,"Ho Chi Minh",0,0,0,0
"7740",2015-04-20,36,31,27,"Ho Chi Minh",0,0,0,0
"7741",2015-04-21,37,32,27,"Ho Chi Minh",1,0,1,0
"7742",2015-04-22,36,32,28,"Ho Chi Minh",0,0,1,0
"7743",2015-04-23,36,31,26,"Ho Chi Minh",1,0,1,0
"7744",2015-04-24,36,30,25,"Ho Chi Minh",0,0,1,0
"7745",2015-04-25,36,31,26,"Ho Chi Minh",0,0,1,0
"7746",2015-04-26,38,32,26,"Ho Chi Minh",0,0,0,0
"7747",2015-04-27,36,31,27,"Ho Chi Minh",0,0,1,0
"7748",2015-04-28,35,30,25,"Ho Chi Minh",1,0,1,0
"7749",2015-04-29,34,30,27,"Ho Chi Minh",0,0,0,0
"7750",2015-04-30,36,31,27,"Ho Chi Minh",1,0,1,0
"7751",2015-05-01,35,31,28,"Ho Chi Minh",0,0,1,0
"7752",2015-05-02,35,31,28,"Ho Chi Minh",0,0,0,0
"7753",2015-05-03,35,31,27,"Ho Chi Minh",1,0,1,0
"7754",2015-05-04,37,32,28,"Ho Chi Minh",0,0,1,0
"7755",2015-05-05,35,31,28,"Ho Chi Minh",0,0,1,0
"7756",2015-05-06,36,32,28,"Ho Chi Minh",1,0,1,0
"7757",2015-05-07,34,31,28,"Ho Chi Minh",1,0,0,0
"7758",2015-05-08,34,31,28,"Ho Chi Minh",0,0,0,0
"7759",2015-05-09,35,29,24,"Ho Chi Minh",1,0,1,0
"7760",2015-05-10,36,31,27,"Ho Chi Minh",0,0,0,0
"7761",2015-05-11,36,32,28,"Ho Chi Minh",0,0,1,0
"7762",2015-05-12,33,29,26,"Ho Chi Minh",1,0,1,0
"7763",2015-05-13,35,30,26,"Ho Chi Minh",0,0,0,0
"7764",2015-05-14,35,30,26,"Ho Chi Minh",0,0,0,0
"7765",2015-05-15,36,31,27,"Ho Chi Minh",1,0,1,0
"7766",2015-05-16,36,31,27,"Ho Chi Minh",1,0,1,0
"7767",2015-05-17,36,31,26,"Ho Chi Minh",1,0,1,0
"7768",2015-05-18,36,31,27,"Ho Chi Minh",0,0,0,0
"7769",2015-05-19,37,32,28,"Ho Chi Minh",0,0,0,0
"7770",2015-05-20,34,31,28,"Ho Chi Minh",0,0,1,0
"7771",2015-05-21,37,32,27,"Ho Chi Minh",0,0,1,0
"7772",2015-05-22,35,31,27,"Ho Chi Minh",1,0,1,0
"7773",2015-05-23,35,30,26,"Ho Chi Minh",0,0,0,0
"7774",2015-05-24,35,30,26,"Ho Chi Minh",1,0,0,0
"7775",2015-05-25,37,32,27,"Ho Chi Minh",1,0,1,0
"7776",2015-05-26,34,30,27,"Ho Chi Minh",0,0,0,0
"7777",2015-05-27,36,31,26,"Ho Chi Minh",0,0,0,0
"7778",2015-05-28,37,31,26,"Ho Chi Minh",1,0,1,0
"7779",2015-05-29,35,31,28,"Ho Chi Minh",1,0,1,0
"7780",2015-05-30,35,30,25,"Ho Chi Minh",1,0,1,0
"7781",2015-05-31,36,30,25,"Ho Chi Minh",1,0,1,0
"7782",2015-06-01,36,31,27,"Ho Chi Minh",1,0,1,0
